S1_NPTXR_1	S1_NPTXR_2	S1_NPTXR_3	S1_NPTXR_4	S1_NPTXR_5	S1_Scramble_1	S1_Scramble_2	S1_Scramble_3	S1_Scramble_4	S1_Scramble_5	S2_NPTX2_1	S2_NPTX2_2	S2_NPTX2_3	S2_NPTX2_4	S2_NPTX2_5	S2_NPTXR_1	S2_NPTXR_2	S2_NPTXR_3	S2_Scramble_1	S2_Scramble_2	S2_Scramble_3
sp|A6NKF1|SAC31_HUMAN	-0.0253534262557181	-0.266037874051508	-0.068632218225455	0.241462946401915	0.244626957822792	-0.0321693471422427	0.0978036399567568	-0.0815716702741028	-0.158031307917268	0.0479022996848181	0.173799342984298	0.328867770178148	0.0483058227589442	0.346176148511333	-0.105808558868482	-0.215239065487304	-0.12271813697567	-0.328652285328289	0.0152224847875263	-0.000692182628751618	-0.13926133993176
sp|A6NKN8|PC4L1_HUMAN	-0.0435953463072096	-0.27375294669948	-0.218143883156885	0.282941897281087	0.318644848556356	0.131548971896526	0.0949886419512733	-0.017762267608767	-0.114963674083881	-0.15990624182903	-0.29603082459534	0.110488345418635	0.234506031801085	0.165507812987979	-0.164186922218211	-0.109949108422313	-0.0783366213263539	-0.170750806880049	0.156900568343932	-0.018855515489929	0.17070704038056
sp|A6NKQ9|CGB1_HUMAN	-0.182901073125758	-0.806330198582507	-0.160030897164685	0.209878624612874	0.123222840456198	0.499170312886695	0.34493618133603	0.0916600026667835	-0.23176215654465	0.112156363459011	-0.537326790002339	0.103937082292102	0.236731843409785	0.373726230315038	-0.144956515694819	-0.357087016673419	-0.0919422851092624	-0.346181172301135	0.265720330377821	0.341494126606935	0.155884166779289
sp|A6NKT7|RGPD3_HUMAN	-0.102664153907013	-0.314522800802067	-0.172743671184423	0.175610898364805	0.169775322333992	0.0850604340413894	0.211219257345811	0.0984047556450798	-0.13348137151116	-0.0166586703264257	-0.0124816168493003	0.14307670193098	-0.059112527561734	0.262399469212993	-0.0829417191367565	-0.111053396995694	0.0265522877734954	-0.252743692778597	0.0580359728994107	0.0538900490304135	-0.0256215275252168
sp|A6NKW6|SHL2B_HUMAN	-0.0720583429517459	-0.583472361476276	-0.293958991679482	0.109533879535126	0.0527439281523969	0.114940206387461	0.433548620372575	-0.051132330302227	0.119948623926464	0.1699067680357	-0.0711808872984241	0.152113116342989	-0.26811768063636	0.308940105859678	0.162983694985472	-0.237658236782708	0.021114021155962	-0.171566879594318	-0.111854341629301	0.490017888059045	-0.274790800462038
sp|A6NMZ2|SNTAN_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.280440284639218	0.0384535269146101	-0.0670820905124232	0.217989850157991	-0.000624339595484772	-0.105701749592509	0.241260464721055	-0.252354468903993	-0.0801089912173368	-0.177709171277838	-0.0945633153332954
sp|A6NNB3|IFM5_HUMAN	-0.160545995699674	-0.378845535387476	-0.200285507211544	0.128925031550564	0.272529955539729	0.148887046161827	0.223478275289379	-0.0770046020192102	0.0576841752061069	-0.0148228434297124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A6NNY8|UBP27_HUMAN	-0.0844008683377597	-0.343859860612551	-0.167343101616632	0.217659076683328	0.294493253195128	0.0780343636942044	0.240987617058089	-0.0858209539818704	-0.0724076654333001	-0.0773418606486465	0.068873302487099	-0.302598846415393	0.352462896371615	0.125512426098727	0.0381236177214573	-0.170920801099042	0.00826100227715705	-0.374612114355434	0.435322975416779	-0.236239094492183	0.0558146359892118
sp|A6ZKI3|RTL8C_HUMAN	-0.153483545453505	-0.303668118642233	-0.152575350643359	0.259793725281552	0.244320262354967	0.039194370255734	0.0777571968054086	0.03858045615943	0.00798245777385059	-0.0579014538918575	0.0330035203702317	0.0382613203315852	0.147029836311193	0.13124148742743	-0.135974847651576	-0.00994985806980807	0.0857188839924836	-0.205990643754059	0.0511457945842415	0.00663681046916053	-0.141122304010889
sp|A7E2V4|ZSWM8_HUMAN	-0.034342480445449	-0.265980326894361	-0.0327806345048456	0.149361089730571	0.21777305366145	0.077291536427278	0.10247592502241	-0.00758466303678127	-0.197665565491985	-0.00854793446830038	0.0312002804047278	0.0604738133786798	0.117111543144788	0.133655603223768	0.00391156701418272	-0.123688645482532	0.0435271855332074	-0.230821007036453	0.0566125166784833	0.0312875119515002	-0.123270368810356
sp|A7KAX9|RHG32_HUMAN	-0.147977670738782	-0.444235280714656	-0.180457819742894	0.175404147556446	0.20897443895968	0.117734795213326	0.19510510092225	0.0111070034251023	-0.0755652335343799	0.139910518653897	0.038151257123893	0.16924536097713	0.0870190951480779	0.187017635593025	-0.0906093077241387	-0.038403646149637	-0.136074503702296	-0.398013677828961	0.117001466020659	0.0778821612590904	-0.0132158407168478
sp|A7XYQ1|SOBP_HUMAN	0.0319820408060799	-0.651634225182128	0.12657773489623	-0.00132089570666381	-0.197746309393631	0.326262057454375	0.210932734451976	0.113094454961191	-0.0150267951597056	0.0568792028722652	0.21912472885421	0.145925497925703	0.298843113747325	0.290367104122201	0.0219598588682146	-0.710906434376278	-0.0424603756999062	-0.48261529490764	0.137278462780647	0.0753778026505092	0.0471055360350109
sp|A8CG34|P121C_HUMAN	-0.232263228439636	-0.65808166469828	-0.235127941151686	0.137198186894602	0.259272489642316	0.277046052998609	0.294120142053828	0.0714227544950578	-0.00491142210892944	0.091324630314109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A8K855|EFCB7_HUMAN	-0.187062527255274	-0.341857122264847	0.0348600132104336	0.35532265240751	0.351334517480783	0.0814725832704631	0.0129954621662644	-0.135195375157068	-0.195927184749397	0.0240569808911218	-0.132082623928868	0.119769780655114	0.0324956605589003	0.23306999683159	-0.200703298317424	-0.0253785358009957	0.0608118859393859	-0.229870810254475	0.111450784472111	0.110013276559386	-0.0795761167147304
sp|A8MPP1|D11L8_HUMAN	0.0563707214878752	-0.325699280937789	0.0231094442489091	0.200407833537484	0.316870962293693	0.0248814868277807	0.051372638499557	-0.100823338333365	-0.181783366021476	-0.0647071016026814	-0.167106786334162	0.00386113890400024	-0.0171103077050003	0.0494458745671421	-0.16908265691772	0.40579201285962	0.0274077028969907	-0.188341844299235	-0.00239871568932307	0.239254678590707	-0.181721096873027
sp|A8MPS7|YDJC_HUMAN	0.0961675730534287	-0.0464916974940407	-0.246341103627183	-0.0343552403960771	0.0542557504155813	-0.113448170042345	0.148836267493121	-0.0917290185288532	-0.0745509512620615	0.307656590388419	-0.036124191066359	0.00763981730926028	-0.152471479830749	0.358880013302434	0.086001647977291	-0.156339060217322	-0.0222933303462848	-0.16803461333134	0.151148411374674	-0.0328783698282227	-0.035528845343388
sp|A8MSI8|LYRM9_HUMAN	-0.230511996573056	-0.484099999644053	-0.176574305154372	0.0441401031033351	0.268148683763417	0.052513544222007	0.300763774162128	0.116600126988173	0.0537529293917118	0.0552671397407007	-0.00843952940906258	0.201763642683369	-0.120530752509293	0.229304500329357	-0.159175860794901	-0.038984108955804	0.0134350024265158	0.0186080738377424	-0.0641989843156264	0.116312906923261	-0.188094890215564
sp|A8MTJ3|GNAT3_HUMAN	0.0856504391142174	-0.272627025664247	0.0987500192373157	0.464337881559819	0.484307911546229	-0.18667128387767	-0.0654411967200172	-0.24289194462098	-0.196369567353325	-0.16904523322135	-0.307346897518701	0.0714281282914456	0.187956856365561	0.14853729163123	-0.112551403990268	0.10294325282086	0.125038455945066	-0.0904224790662385	0.0818361456920345	0.0406278512252349	-0.248047201396231
sp|A8MTT3|CEBOS_HUMAN	-0.12710636260519	-0.381351141486187	-0.0539232511268291	0.170250573321014	0.14530432474654	0.18694369854003	0.169899446613567	0.067131294166043	-0.183685178011618	0.00653659584261736	0.10375896493476	0.204695585696079	0.0840693827258072	0.239087319864866	-0.0790575380951287	-0.135107100289741	-0.140786495662466	-0.341982382341246	0.108829631596989	0.0166346213341269	-0.0601419897640523
sp|A8MTY0|ZN724_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.393578824901831	0.0999586236494798	0.161732514241731	0.189306518814349	-0.118446415587036	-0.0935922224701837	0.183073139908889	-0.14683187690837	-0.074855735401592	-0.193288309579959	-0.400635061569146
sp|A8MU93|CQ100_HUMAN	-0.00335477392826456	-0.59973605938291	-0.104055980571935	0.249406959229545	0.181892845307816	0.104672199839337	0.283330289649669	-0.107278437336234	-0.134644760125774	0.129767717318742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A8MUU1|FB5L3_HUMAN	0.137389234523362	-0.335709734312797	-0.0260279124948084	0.214514755652709	-0.0233211289723065	0.0511736074907271	0.0318887702773242	0.0538365935137132	-0.0653702050943886	-0.0383739805835465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A8MVW0|F1712_HUMAN	-0.120820622651701	-0.407074409323493	-0.184783749988876	0.0803468052779707	0.164502955442393	0.077499814213713	0.161125862667709	0.0738451891548342	-0.0061718605052625	0.161530015712702	-0.0434799475294079	0.227854055831627	0.155435885896641	0.271714298217187	-0.0653191677685236	-0.0902077717903207	-0.141953594552961	-0.270452992778857	0.0539914684983196	0.029429324519151	-0.127011558542861
sp|A8MVW5|HECA2_HUMAN	0.119559460434366	-0.0997148732037256	0.112256076998384	0.313896779882258	0.416529186698006	-0.0818127341352986	0.0487965996538807	-0.243083985964339	-0.382952140692578	-0.203474369670965	-0.320650205447578	0.0227437756157515	0.145151246251287	0.115357878320552	-0.161624502320998	0.219227374449112	0.428610151446972	0.140684257667705	-0.19172904794199	-0.149297741771179	-0.24847318626964
sp|A8MW92|P20L1_HUMAN	-0.0171305325982334	-0.33349375539752	-0.0925699916959634	0.230331008807339	0.267426424351121	0.164394905702027	0.179679124170426	-0.0893762555702591	-0.186590683355213	-0.122670244413737	-0.355312777518312	0.0531275489745288	0.0311929786244946	0.196436486186492	-0.149159013021964	-0.0500675177981843	0.150107765480365	-0.0517303972461632	0.145533826143589	0.0609838138183628	-0.0311127136432131
sp|A8MWA4|Z705E_HUMAN	0.134395662063912	-0.204188500429847	-0.0349658479518717	0.129404655608746	0.180114668482618	-0.249052034187485	0.224584684898957	-0.207098733171492	0.00191571050291711	0.0248897341835344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A8MWL7|TM14D_HUMAN	0.116459132119804	-0.455228404726239	0.0706182413165977	0.0591771204767013	0.171546457753406	0.14385386680675	0.33996272290613	-0.230579315315348	-0.108418945104281	-0.107390876233532	-0.268126076514068	0.0153611487767824	0.0715230087984889	0.247939694302454	-0.115908472925705	-0.0328642792916359	0.177446834757722	-0.198216754163236	0.0200105982183731	0.201729478697002	-0.118895180656184
sp|A8MWY0|K132L_HUMAN	0.0289312006130911	-0.346253542040441	-0.0581281821393553	0.239407271601297	0.304957392039303	0.0960613128339954	0.183582422059522	-0.191857411278423	-0.151301962116306	-0.105398501572698	-0.0661695003563512	-0.0253571641072929	0.030252847120854	0.205669554355081	-0.0952786515715614	-0.00181577367197068	0.122348524853377	-0.117804832248454	0.0946795570219206	-0.0226059587803014	-0.123918602615309
sp|A8MXV4|NUD19_HUMAN	0.0461389295482163	-0.36390750546668	-0.177380967613449	0.1813600930302	0.123313071153729	0.123899399374767	0.176285827575362	-0.0594348318282705	-0.0897936844014322	0.039519668627545	-0.053042179952035	0.0642888778530813	0.126618678410623	0.20915109930363	-0.097965900023876	-0.106900210402747	-0.0549940148605127	-0.13841064113239	0.0346071621864894	-0.00591001453937405	0.0225571431571036
sp|A8MYZ6|FOXO6_HUMAN	-0.235944033002329	-0.222312119571691	-0.186058209130269	0.149826111753767	0.182238411628093	0.0362196203983459	-0.152952435033207	0.0748423071234187	0.0989475684055607	0.255192777428302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|A9UHW6|MI4GD_HUMAN	-0.174268104613235	-0.513563686891967	-0.291156485406785	-0.00341335855667012	0.0629222237941376	0.192069957885112	0.294855003338604	0.0667845771374664	0.103430695824265	0.262339177489061	0.354864604083477	0.00303099540743673	0.378533997965251	-0.119594756945071	-0.334502169448717	-0.213782116709295	0.74656715744743	-0.316128416972901	-0.163987537500729	0.289761086013693	-0.624762843340581
sp|B1AK53|ESPN_HUMAN	-0.42495301070992	-0.549319757712855	-0.456166522967098	0.0582275596037023	0.0853102328399248	0.270777424753174	0.303885708433999	0.125953395754098	0.249126355426852	0.33715861457811	-0.327758527273392	0.220108079962309	0.164358041104739	0.41281547370313	-0.0515221433620364	-0.435756094203033	-0.260918050140553	-0.388800512936843	0.242284500969772	0.237402164154397	0.187787068021504
sp|B2RUZ4|SMIM1_HUMAN	-0.0579259273832781	-0.595420523364455	-0.156572794113841	0.0197468268980707	0.241502342862016	0.10624686012904	0.253139568750902	-0.0405647103619187	-0.0325223620889141	0.262370718672366	-0.0571729977196236	0.233970783645233	0.20796969676	0.111301068694776	-0.249789906341169	-0.250911132347831	-0.166400602440821	-0.289636739593271	0.177318889941498	0.238765243234197	0.0445856961670058
sp|B2RXH8|HNRC2_HUMAN	0.188094960182289	-0.420011529159394	-0.130191665343595	0.148171208201028	0.0186055081564163	-0.0267553528995475	-0.110458590995502	0.0184749118793286	-0.0748441281439429	0.388914678122908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|B4DXR9|ZN732_HUMAN	-0.0832798516193876	-0.308489669896635	-0.196915019317407	0.209441364773683	0.252419113218668	0.0533155601000269	0.124065945260812	-0.0378246169791671	-0.00910011193584442	-0.00363271360475988	-0.0709100801469587	-0.00472506956247604	0.0397401194840983	0.254905214405034	-0.0935287375333424	0.0778432512683761	-0.00888623412165789	-0.0603164813780044	-0.0385287685333486	0.0311095680330577	-0.126702781914784
sp|B7ZAP0|RBG10_HUMAN	-0.103299303273559	-0.342159588048082	-0.119129140679114	0.343228946096849	0.237734250460203	0.242937275181041	0.154789755008004	-0.145155211949653	-0.156534773022718	-0.112412209772983	-0.30714223875417	0.213883680160559	0.0187685572634565	0.26363618777622	-0.268052255827625	0.0495659715676846	-0.00189104612115408	-0.0351098873868431	0.0997491975943419	0.0639917381802007	-0.0973999044526765
sp|B7ZAQ6|GPHRA_HUMAN	-0.102955925657381	-0.318045650499134	-0.129620910843332	0.258326374612031	0.293624186994542	0.10949825492638	0.176617076315994	-0.074162674850732	-0.147801291816102	-0.065479439182278	-0.169948027225255	0.0812189194981183	0.0876051247376381	0.24955396991715	-0.170001259278759	-0.0359172627553734	0.0771624715089314	-0.202706985358455	0.0511643374561652	0.106630891874713	-0.0747621803748783
sp|C9J798|RAS4B_HUMAN	-0.331560281489616	-0.391712091406876	-0.489901663302383	0.173765942109362	0.034000857723332	0.327780921978103	0.187190936140295	0.210831629587371	0.031342000792888	0.248261747867511	-0.0815142814509496	0.152063819327993	0.188399327945426	0.229705290064948	0.0112273873880029	-0.273280081291189	-0.185119516868622	-0.410330131099064	0.145552860522788	0.204162635513017	0.0191326899476425
sp|C9JI98|TM238_HUMAN	0.134470723966285	-0.362310970267919	-0.0888339782551043	0.257936750724102	0.324159675901277	0.0233996403184494	0.127237118981181	-0.185592263280747	-0.234855741917155	0.00438904382962142	0.0107634638031844	-0.0431719431134052	-0.00901183694587149	-0.00325199667849914	-0.140984233456979	0.090127621939506	0.250269967250987	-0.00978605752267442	-0.0927623966652956	0.00346451436022746	-0.0556571029711853
sp|C9JLW8|MCRI1_HUMAN	-0.0181520758047414	-0.340071868818998	-0.201652125743131	0.184175291315795	0.178837357553963	0.0799540064066193	0.186496271158983	-0.0128796802680191	-0.018813372786667	-0.0378938030138174	-0.0865174805975625	0.045458432497638	0.0794260326258262	0.162026541289197	-0.18617066338449	-0.0332350013966366	0.062553814070277	-0.185288545889552	0.116431506326138	-0.024794290878867	0.0501096553380254
sp|C9JRZ8|AK1BF_HUMAN	-0.115511381454414	-0.313726777153499	-0.175250554728567	0.318890323574411	0.42430898602777	0.0855205804256414	0.214589954286148	-0.11388163288634	-0.260375202334444	-0.0645642957567166	-0.0894952817617912	0.0186475553019259	0.2068328024404	0.250538618781651	-0.0839757914420965	0.14747185878548	-0.0390003233921902	-0.180575280050541	0.0545066989778167	-0.0796066680343104	-0.20534418960635
sp|E5RJM6|ANR65_HUMAN	-0.142539143567359	-0.440507532331841	-0.10723741932882	0.201084868236521	0.274514232157133	-0.00354935250804747	0.198131786294018	0.0289845051221381	-0.00532811861363099	-0.00355382546012406	0.306355652799521	0.167277284771208	0.112428072380938	0.240411296991573	-0.04689861251867	-0.0401465216921976	-0.080704938117936	-0.418405588362276	0.125676738669549	-0.0280200536011044	-0.33797333132061
sp|E9PAV3|NACAM_HUMAN	-0.140898358986027	-0.384218352841482	-0.097709067400366	0.262540120591589	0.20791542042247	0.159240101828599	0.180497658563845	-0.0117416706982239	-0.110136818841751	-0.0654890326386671	-0.201684700112007	0.0960767698932205	0.124424292433163	0.18410633137661	-0.223881993642909	-0.0253119926742151	-0.0224795800663201	-0.184864914708306	0.200390301580108	-0.00644402210963128	0.0596695080302808
sp|E9PRG8|CK098_HUMAN	-0.109626699315981	-0.422956923155288	-0.225750939511223	0.13417764039561	0.112155368297123	0.184132021615466	0.211806088815303	0.0264540162567613	-0.00853059380544879	0.0981400204076633	0.0187812679632947	0.0829263707154654	0.132846193831569	0.239413583176986	-0.0972392890156454	-0.138274676070144	-0.00360262362452444	-0.362346586905321	0.0565960164944849	0.0628385126033591	0.00806123083046993
sp|F5H4A9|CC080_HUMAN	0.00156831844314961	-0.275528108098525	-0.132379821222317	0.103675124052198	0.164787876402117	0.137390034719424	0.0488565338407037	0.0145137580962762	0.0347829776090975	-0.0976666938421349	-0.707573061648649	-0.0610318367835493	0.24961597752394	0.0687757597380663	-0.148888905170755	0.0702025127841973	0.0615424597161546	0.0625695814008567	0.0871340536004427	0.153342468960418	0.164310989878871
sp|H3BU77|CC179_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.410915379954926	0.162067372262205	0.221959190098106	0.230627606710404	-0.344870670917387	0.026235021416451	0.151544356881764	-0.246444050391732	0.0605661262045309	0.151223639090985	-0.00199321140040489
sp|L0R6Q1|S35U4_HUMAN	-0.0386833925394472	-0.274587577871077	-0.220280459568431	0.147642793417854	0.182652348594864	0.0493678098617594	0.234845268251125	0.00419401037394523	-0.00635997389711277	-0.0787908266234894	-0.0835402762762666	-0.0931968516007593	0.0972160213212205	0.225493775683982	0.134075808868107	-0.156754413077588	0.107551066125226	-0.172299565400361	0.0222718316992318	0.041830063191369	-0.122647460534167
sp|L0R819|ASURF_HUMAN	-0.0556734819295808	-0.321786935256728	-0.0880162824208299	0.305765127149003	0.291638396245331	0.114069133458339	0.135528529854342	-0.187136777275806	-0.0884158591100482	-0.105971850714035	-0.362826918469146	0.106573176609917	0.160705391393852	0.167801322857134	-0.375729262407194	0.0453912836124303	0.138843771097338	-0.0747311710585036	0.160483818450813	0.00895708871369689	0.0245314991996577
